SKU#,Description,Local Description,Unit,Qty From,QtyTo,Quote Price,Foc,Discount Percent,Discount Amount,TaxType,TaxRate,Vendor SKU#,Comment,
'14060009,ไข่แดงเค็ม(1x10ฟอง),ไข่แดงเค็ม(1x10 ฟอง),PACK,,,90,,,,N,0,,,
'14060008,QUAIL EGG PEEL(1x50),ไข่นกกระทาปอกเปลือก(1x50),PACK,,,90,,,,N,0,,,
'12010072,SWEET PEA /KG,ถั่วลันเตาหวาน/กก.,KG,,,92,,,,N,0,,,
'12010098,GARLIC LARGE & TO LEVER OUT,กระเทียมใหญ่(แกะ),KG,,,95,,,,N,0,,,
'15010101,CHINESE BEAN,ถั่วจีนปอกเปลือก,KG,,,95,,,,N,0,,,
'15010042,PEA NUT BEAN ROW,ถั่วลิสงดิบเม็ด,KG,,,95,,,,N,0,,,
'12010014,CHILI BRID RED (CUT),พริกขี้หนูแดงเด็ด,KG,,,95,,,,N,0,,,
'12010048,MINT LEAF,สาระแหน่,KG,,,95,,,,N,0,,,
'15060014,RED PASTE  CURRY,เครื่องแกงแดง,KG,,,100,,,,N,0,,,
'15060017,TAIPLA PASTE  CURRY,เครื่องแกงไตปลา,KG,,,100,,,,N,0,,,
'15060002,CHILI PASTE CURRY,เครื่องแกงพริก,KG,,,100,,,,N,0,,,
'12010052,MUSHROOM OYSTER,เห็ดนางฟ้า,KG,,,100,,,,N,0,,,
'15050018,FLOUR PANG TAO YAI MOM,แป้งท้าวยายม่อม,KG,,,100,,,,N,0,,,
'12010162,ใบชะมวง,ใบชะมวง,KG,,,100,,,,N,0,,,
'15060021,กะปิแกงอย่างดี,กะปิแกงอย่างดี,KG,,,100,,,,N,0,,,
'15060022,กะปิน้ำพริกอย่างดี,กะปิน้ำพริกอย่างดี,KG,,,100,,,,N,0,,,
'12010058,ONION SPRING,ต้นหอม,KG,,,100,,,,N,0,,,
'15010006,BEAN BLACK ,ถั่วดำ,KG,,,100,,,,N,0,,,
'15010161,TAMARIND,มะขามเปียกแกะเม็ด,KG,,,100,,,,N,0,,,
'16020001,รวมมิตรดิบ,รวมมิตรดิบ,KG,,,100,,,,N,0,,,
'15040005,NOODLE BLOCK FF (1x21)/(199236),บะหมี่ชนิดก้อน (1x21ก้อน)/(199236),PACK,,,100,,,,N,0,,,
'15130036,CHICKEN BROTH FLAVORED ROD-D 800G.(100113),ผงปรุงอาหารรสไก่ รสดี  800ก.(100113),BAG,,,105,,,,N,0,,,
'12010163,ตะไคร้ 1*100/มัด,ตะไคร้ 1*100/มัด,BUNDLE,,,110,,,,N,0,,,
'15060006,KUENGKANG KAWHMON,เครื่องข้าวหมกไก่,KG,,,110,,,,N,0,,,
'12010006,BELL PEPPER GREEN,พริกยักษ์เขียว,KG,,,110,,,,N,0,,,
'15040015,PHUKET NOODLE,หมี่ซั่วภูเก็ต,PACK,,,110,,,,N,0,,,
'15080010,POWDER PEARL AA MERMAID 50G.(1x2)/(859017),ผงวุ้นซองสีเขียว ตรานางเงือก 50ก.(1x2)/(859017),PCS,,,110,,,,N,0,,,
'15090022,SALT 180G.,เกลือตรามือ 180ก.,BAG,,,120,,,,N,0,,,
'15090021,SALT,เกลือป่นตรามือ(มัด),BAG,,,120,,,,N,0,,,
'15060003,GREEN PASTE  CURRY,เครื่องแกงเขียวหวาน,KG,,,120,,,,N,0,,,
'16020007,KANOM BAULOY PHUKET,ขนมบัวลอยดิบ-ภูเก็ต,KG,,,120,,,,N,0,,,
'15140009,STICKY RICE BLACK 1KG.,ข้าวเหนียวดำดิบ 1 กก.,KG,,,120,,,,N,0,,,
12010146,ONION SPRING FLOWER,ดอกหอม,KG,,,120,,,,N,0,,,
'15010145,PEANUTS ROAST,ถั่วลิสงคั่ว,KG,,,120,,,,N,0,,,
15130023,ผงชูรสตราช้อน 1000ก.(107726),ผงชูรสตราช้อน 1000ก.(107726),KG,,,120,,,,,,,,
'12010090,SHALLOT,หอมแดงไทย,KG,,,120,,,,N,0,,,
'12010158,WHOLE THAI GARLIC,กระเทียมไทย,KG,,,130,,,,N,0,,,
'12010086,กระเทียมไทยกลีบ,กระเทียมไทยกลีบ,KG,,,130,,,,N,0,,,
'15060018,TORD MAN PLA,ทอดมันปลา,KG,,,130,,,,N,0,,,
'15130072,ผงชูรสตราถ้วยแดง 1 กก.(909706),ผงชูรส ตราถ้วยแดง 1 กก.(909706),KG,,,130,,,,N,0,,,
'12010025,DILL LEAVES,ผักชีลาว,KG,,,130,,,,N,0,,,
'12010110,EGG PLANT SMALL ( SPLIT ),มะเขือพวง(เด็ด),KG,,,130,,,,N,0,,,
'15060010,PANANG CURRY,เครื่องแกงแพนง,KG,,,140,,,,N,0,,,
'15060019,YELLOW PASTE  CURRY,เครื่องแกงกะหรี่,KG,,,140,,,,N,0,,,
15060045,ครื่องแกงคั่ว,เครื่องแกงคั่ว,KG,,,140,,,,N,0,,,
'15060026,KUA KLING CURRY (851293),เครื่องแกงคั่วกลิ้ง (851293),KG,,,140,,,,N,0,,,
'15010074,SESAMI WHITE SEED RAITIP,เม็ดงาขาวไร่ทิพย์,KG,,,140,,,,N,0,,,
'15010073,SESAMI BLACK SEED RAITIP,เม็ดงาดำไร่ทิพย์,KG,,,140,,,,N,0,,,
'12010144,MUSHROOM FRESH SHITAKE 1KG.,เห็ดหอมสด 1 กก.,KG,,,140,,,,N,0,,,
'12010102,PARSLEY FRENCH,ผักชีฝรั่ง/พาสเลย์,KG,,,140,,,,N,0,,,
15130059,ผงพะโล้ 540ก.ตราเป็ดคู่,ผงพะโล้ 540ก.ตราเป็ดคู่,BOX,,,150,,,,N,0,,,
'12010149,PICKLED GINGE,ขิงดอง,BTL,,,150,,,,N,0,,,
'15130031,CURRY PEWDER  200 G.(184165),ผงกะหรี่ปืนไขว้ 200ก.(184165),BTL,,,150,,,,N,0,,,
'15060027,KUENG SA PAD PED,เครื่องซาผัดเผ็ด,KG,,,150,,,,N,0,,,
'12010066,RED OAK 0.5 KG.,เรดโอ๊ด 0.5 กก.,KG,,,150,,,,N,0,,,
'15040002,KUAY JAB NOODLE,เส้นก๊วยจั๊บ,KG,,,150,,,,N,0,,,
'12000038,แห้วปอกเปลือก,แห้วปอกเปลือก,KG,,,150,,,,N,0,,,
'12000070,แห้วสดปอกเปลือก 1 กก. (265577),แห้วสดปอกเปลือก 1 กก.(265577),KG,,,150,,,,N,0,,,
'12010033,GREEN OAK 0.5 KG.,กรีนโอ๊ด 0.5 กก.,KG,,,150,,,,N,0,,,
'12010088,คะน้าฮ่องกง,คะน้าฮ่องกง,KG,,,150,,,,N,0,,,
'12010106,SNOW PEA,ถั่วลันเตา,KG,,,150,,,,N,0,,,
'12010028,PEPPER CORN,พริกไทยอ่อน,KG,,,150,,,,N,0,,,
'12010008,BELL PEPPER YELLOW,พริกยักษ์เหลือง,KG,,,150,,,,N,0,,,
'12010007,BELL PEPPER RED,พริกยักษ์แดง,KG,,,150,,,,N,0,,,
'12010137,KAI LAN (151020),ยอดคะน้าฮ่องกง (151020),KG,,,150,,,,N,0,,,
'12010083,YOD MUI,ยอดหมุย,KG,,,150,,,,N,0,,,
15010184,หัวหอมเจียวไร่ทิพย์ 500ก.(915848) : ,หัวหอมเจียวไร่ทิพย์ 500ก.(915848),BAG,,,155,,,,N,0,,,
'15010066,SAUSAGE CHINESE,กุนเชียงไก่ธรรมดา,KG,,,155,,,,N,0,,,
'15040009,WAI WAI NOODLE DRIED 180G.(1x12)/(990899),เส้นหมี่อบแห้งไวไว 180ก.(1x12)/(990899),BAG,,,160,,,,N,0,,,
'15040008,WAI WAI 500G. (1x3)/(154504),หมี่อบแห้งไวไว 500ก.(1x3)/(154504),BAG,,,160,,,,N,0,,,
15130084,CINAMON STICK(MAI HOOM) 500G. RAITIP,อบเชย(ไม้หอม) 500ก.ตราไร่ทิพย์,BAG,,,160,,,,N,0,,,
